summerBP,CTDEP,1,2008,f,,
summerBP,CTDEP,1,2009,,,
summerBP,CTDEP,1,2010,,,
summerBP,CTDEP,1,2011,,,
summerBP,CTDEP,4,2006,raw,,
summerBP,CTDEP,22,2010,,,
summerBP,CTDEP,22,2011,,,
summerBP,CTDEP,22,2012,,,
summerBP,CTDEP,27,2007,,,
summerBP,CTDEP,28,2010,f,,
summerBP,CTDEP,28,2011,,,
summerBP,CTDEP,28,2012,,,
summerBP,CTDEP,31,2006,,,
summerBP,CTDEP,33,2001,f,,f = flat top
summerBP,CTDEP,43,2003,,,c = circus tent
summerBP,CTDEP,43,2004,,,r = raw data issue
summerBP,CTDEP,43,2005,,,I = impoundment release
summerBP,CTDEP,43,2006,,,w = weird site
summerBP,CTDEP,43,2007,,,
summerBP,CTDEP,43,2008,r,,
summerBP,CTDEP,44,2008,,,
summerBP,CTDEP,47,2003,,,
summerBP,CTDEP,47,2004,,,
summerBP,CTDEP,47,2005,,,
summerBP,CTDEP,47,2006,,,
summerBP,CTDEP,47,2007,,,
summerBP,CTDEP,47,2008,f,,
summerBP,CTDEP,47,2009,,,
summerBP,CTDEP,47,2010,,,
summerBP,CTDEP,47,2011,f,,
summerBP,CTDEP,47,2012,,,
summerBP,CTDEP,49,2011,f,,
summerBP,CTDEP,49,2012,,,
summerBP,CTDEP,50,2001,,,
summerBP,CTDEP,51,2004,,,
summerBP,CTDEP,51,2005,f,,
summerBP,CTDEP,51,2006,,,
summerBP,CTDEP,51,2007,c,,
summerBP,CTDEP,51,2008,,,
summerBP,CTDEP,51,2009,,,
summerBP,CTDEP,51,2010,,,
summerBP,CTDEP,54,2001,r,,
summerBP,CTDEP,54,2002,,,
summerBP,CTDEP,54,2003,,,
summerBP,CTDEP,54,2004,,,
summerBP,CTDEP,54,2005,,,
summerBP,CTDEP,54,2006,,,
summerBP,CTDEP,54,2007,,,
summerBP,CTDEP,54,2008,,,
summerBP,CTDEP,54,2009,,,
summerBP,CTDEP,54,2010,,,
summerBP,CTDEP,54,2011,,,
summerBP,CTDEP,63,2002,,,
summerBP,CTDEP,68,2003,,,
summerBP,CTDEP,68,2004,,,
summerBP,CTDEP,68,2005,,,
summerBP,CTDEP,68,2006,,,
summerBP,CTDEP,68,2007,,,
summerBP,CTDEP,68,2008,,,
summerBP,CTDEP,68,2009,,,
summerBP,CTDEP,68,2010,,,
summerBP,CTDEP,68,2011,,,
summerBP,CTDEP,69,2003,,,
summerBP,CTDEP,70,2011,,,
summerBP,CTDEP,70,2012,,,
summerBP,CTDEP,72,2011,,,
summerBP,CTDEP,72,2012,,,
summerBP,CTDEP,75,2008,,,
summerBP,CTDEP,77,2011,,,
summerBP,CTDEP,77,2012,,,
summerBP,CTDEP,81,2011,i,,
summerBP,CTDEP,81,2012,,,
summerBP,CTDEP,89,2006,,,
summerBP,CTDEP,89,2007,c,,
summerBP,CTDEP,89,2008,c,,
summerBP,CTDEP,89,2009,,,
summerBP,CTDEP,89,2010,,,
summerBP,CTDEP,90,2008,,,
summerBP,CTDEP,90,2009,,,
summerBP,CTDEP,96,2011,f,,
summerBP,CTDEP,96,2012,,,
summerBP,CTDEP,98,2006,,,
summerBP,CTDEP,101,2004,,,
summerBP,CTDEP,101,2005,,,
summerBP,CTDEP,101,2006,,,
summerBP,CTDEP,101,2007,,,
summerBP,CTDEP,101,2008,,,
summerBP,CTDEP,101,2009,,,
summerBP,CTDEP,101,2010,,,
summerBP,CTDEP,101,2011,,,
summerBP,CTDEP,101,2012,,,
summerBP,CTDEP,102,2002,,,
summerBP,CTDEP,110,2004,,,
summerBP,CTDEP,110,2005,f,,
summerBP,CTDEP,110,2006,,,
summerBP,CTDEP,110,2007,f,,
summerBP,CTDEP,110,2008,fr,,
summerBP,CTDEP,110,2009,,,
summerBP,CTDEP,110,2010,,,
summerBP,CTDEP,112,2001,,,
summerBP,CTDEP,112,2002,,,
summerBP,CTDEP,112,2003,,,
summerBP,CTDEP,112,2004,,,
summerBP,CTDEP,113,2011,,,
summerBP,CTDEP,116,2004,,,
summerBP,CTDEP,116,2005,f,,
summerBP,CTDEP,116,2006,f,,
summerBP,CTDEP,116,2007,,,
summerBP,CTDEP,116,2008,,,
summerBP,CTDEP,116,2009,,,
summerBP,CTDEP,116,2010,,,
summerBP,CTDEP,122,2011,,,
summerBP,CTDEP,122,2012,,,
summerBP,CTDEP,123,2001,,,
summerBP,CTDEP,123,2002,,,
summerBP,CTDEP,123,2003,,,
summerBP,CTDEP,123,2004,,,
summerBP,CTDEP,123,2005,,,
summerBP,CTDEP,123,2006,,,
summerBP,CTDEP,124,2011,,,
summerBP,CTDEP,139,2010,,,
summerBP,CTDEP,145,2010,,,
summerBP,CTDEP,151,2004,f,,
summerBP,CTDEP,153,2010,,,
summerBP,CTDEP,153,2011,,,
summerBP,CTDEP,153,2012,,,
summerBP,CTDEP,155,2001,,,
summerBP,CTDEP,158,2005,,,
summerBP,CTDEP,159,2011,,,
summerBP,CTDEP,159,2012,,,
summerBP,CTDEP,163,2004,,,
summerBP,CTDEP,163,2005,,,
summerBP,CTDEP,163,2006,,,
summerBP,CTDEP,163,2007,c,,
summerBP,CTDEP,163,2008,,,
summerBP,CTDEP,163,2009,,,
summerBP,CTDEP,163,2010,,,
summerBP,CTDEP,163,2011,f,,
summerBP,CTDEP,163,2012,,,
summerBP,CTDEP,168,1999,f,,
summerBP,CTDEP,189,2004,,,
summerBP,CTDEP,189,2005,,,
summerBP,CTDEP,189,2006,,,
summerBP,CTDEP,189,2007,,,
summerBP,CTDEP,189,2008,,,
summerBP,CTDEP,189,2009,,,
summerBP,CTDEP,189,2010,,,
summerBP,CTDEP,191,2001,fr,,
summerBP,CTDEP,191,2002,,,
summerBP,CTDEP,191,2003,,,
summerBP,CTDEP,191,2004,,,
summerBP,CTDEP,191,2005,fi,,
summerBP,CTDEP,191,2006,,,
summerBP,CTDEP,191,2007,,,
summerBP,CTDEP,191,2008,,,
summerBP,CTDEP,191,2009,,,
summerBP,CTDEP,191,2010,,,
summerBP,CTDEP,191,2011,,,
summerBP,CTDEP,191,2012,,,
summerBP,CTDEP,192,2004,,,
summerBP,CTDEP,192,2005,,,
summerBP,CTDEP,192,2006,,,
summerBP,CTDEP,192,2007,c,,
summerBP,CTDEP,192,2008,f,,
summerBP,CTDEP,192,2009,,,
summerBP,CTDEP,192,2010,f,,
summerBP,CTDEP,192,2011,,,
summerBP,CTDEP,192,2012,,,
summerBP,CTDEP,194,2004,,,
summerBP,CTDEP,194,2005,,,
summerBP,CTDEP,194,2006,,,
summerBP,CTDEP,194,2007,c,,
summerBP,CTDEP,194,2008,,,
summerBP,CTDEP,194,2009,,,
summerBP,CTDEP,194,2010,,,
summerBP,CTDEP,197,2004,,,
summerBP,CTDEP,197,2005,,,
summerBP,CTDEP,197,2006,,,
summerBP,CTDEP,197,2007,c,,
summerBP,CTDEP,197,2008,,,
summerBP,CTDEP,197,2009,,,
summerBP,CTDEP,197,2010,,,
summerBP,CTDEP,204,1999,,,
summerBP,CTDEP,204,2000,,,
summerBP,CTDEP,204,2001,,,
summerBP,CTDEP,204,2002,,,
summerBP,CTDEP,204,2003,,,
summerBP,CTDEP,205,2001,w,,
summerBP,CTDEP,205,2002,,,
summerBP,CTDEP,205,2003,f,,
summerBP,CTDEP,208,1999,,,
summerBP,CTDEP,208,2000,,,
summerBP,CTDEP,208,2001,,,
summerBP,CTDEP,208,2002,,,
summerBP,CTDEP,208,2003,,,
summerBP,CTDEP,212,2001,,,
summerBP,CTDEP,212,2002,,,
summerBP,CTDEP,212,2003,,,
summerBP,CTDEP,216,2004,,,
summerBP,CTDEP,216,2005,,,
summerBP,CTDEP,216,2006,,,
summerBP,CTDEP,216,2007,c,,
summerBP,CTDEP,216,2008,,,
summerBP,CTDEP,216,2009,,,
summerBP,CTDEP,216,2010,,,
summerBP,CTDEP,216,2011,,,
summerBP,CTDEP,223,2004,,,
summerBP,CTDEP,223,2005,,,
summerBP,CTDEP,223,2006,,,
summerBP,CTDEP,233,2011,f,,
summerBP,CTDEP,233,2012,,,
summerBP,CTDEP,235,2006,,,
summerBP,CTDEP,235,2007,c,,
summerBP,CTDEP,235,2008,,,
summerBP,CTDEP,235,2009,,,
summerBP,CTDEP,235,2010,,,
summerBP,CTDEP,236,2006,,,
summerBP,CTDEP,236,2007,c,,
summerBP,CTDEP,236,2008,,,
summerBP,CTDEP,236,2009,,,
summerBP,CTDEP,236,2010,,,
summerBP,CTDEP,236,2011,,,
summerBP,CTDEP,236,2012,,,
summerBP,CTDEP,237,2011,,,
summerBP,CTDEP,241,2002,,,
summerBP,CTDEP,241,2003,,,
summerBP,CTDEP,241,2004,,,
summerBP,CTDEP,241,2005,,,
summerBP,CTDEP,241,2006,,,
summerBP,CTDEP,241,2007,c,,
summerBP,CTDEP,241,2008,,,
summerBP,CTDEP,241,2009,,,
summerBP,CTDEP,241,2010,,,
summerBP,CTDEP,245,2002,,,
summerBP,CTDEP,245,2003,,,
summerBP,CTDEP,245,2004,,,
summerBP,CTDEP,245,2005,,,
summerBP,CTDEP,245,2006,,,
summerBP,CTDEP,245,2007,c,,
summerBP,CTDEP,245,2008,,,
summerBP,CTDEP,245,2009,,,
summerBP,CTDEP,245,2010,,,
summerBP,CTDEP,254,2011,,,
summerBP,CTDEP,254,2012,,,
summerBP,CTDEP,258,2001,,,
summerBP,CTDEP,265,2000,,,
summerBP,CTDEP,265,2001,,,
summerBP,CTDEP,265,2002,,,
summerBP,CTDEP,265,2003,,,
summerBP,CTDEP,265,2004,,,
summerBP,CTDEP,265,2005,,,
summerBP,CTDEP,265,2006,,,
summerBP,CTDEP,265,2007,,,
summerBP,CTDEP,265,2008,,,
summerBP,CTDEP,265,2009,,,
summerBP,CTDEP,265,2010,,,
summerBP,CTDEP,265,2011,,,
summerBP,CTDEP,265,2012,,,
summerBP,CTDEP,266,2001,,,
summerBP,CTDEP,267,2001,,,
summerBP,CTDEP,267,2002,,,
summerBP,CTDEP,267,2003,,,
summerBP,CTDEP,267,2004,,,
summerBP,CTDEP,267,2005,,,
summerBP,CTDEP,267,2006,,,
summerBP,CTDEP,267,2007,f,,
summerBP,CTDEP,267,2008,,,
summerBP,CTDEP,267,2009,,,
summerBP,CTDEP,267,2010,i,,
summerBP,CTDEP,267,2011,,,
summerBP,CTDEP,267,2012,,,
summerBP,CTDEP,269,2011,,,
summerBP,CTDEP,269,2012,,,
summerBP,CTDEP,281,2006,,,
summerBP,CTDEP,285,2010,,,
summerBP,CTDEP,285,2011,,,
summerBP,CTDEP,285,2012,,,
summerBP,CTDEP,288,2004,,,
summerBP,CTDEP,288,2005,f,,
summerBP,CTDEP,288,2006,,,
summerBP,CTDEP,288,2007,f,,
summerBP,CTDEP,288,2008,,,
summerBP,CTDEP,288,2009,,,
summerBP,CTDEP,288,2010,,,
summerBP,CTDEP,289,2004,,,
summerBP,CTDEP,289,2005,,,
summerBP,CTDEP,289,2006,,,
summerBP,CTDEP,289,2007,f,,
summerBP,CTDEP,289,2008,,,
summerBP,CTDEP,289,2009,,,
summerBP,CTDEP,289,2010,,,
summerBP,CTDEP,289,2011,,,
summerBP,CTDEP,292,2002,,,
summerBP,CTDEP,294,2000,,,
summerBP,CTDEP,310,2002,,,
summerBP,CTDEP,310,2003,,,
summerBP,CTDEP,310,2004,,,
summerBP,CTDEP,310,2005,,,
summerBP,CTDEP,310,2006,,,
summerBP,CTDEP,310,2007,,,
summerBP,CTDEP,310,2008,,,
summerBP,CTDEP,310,2009,,,
summerBP,CTDEP,310,2010,,,
summerBP,CTDEP,311,2003,,,
summerBP,CTDEP,311,2004,,,
summerBP,CTDEP,311,2005,,,
summerBP,CTDEP,311,2006,,,
summerBP,CTDEP,311,2007,,,
summerBP,CTDEP,311,2008,,,
summerBP,CTDEP,311,2009,,,
summerBP,CTDEP,311,2010,,,
summerBP,CTDEP,311,2011,,,
summerBP,CTDEP,313,2011,f,,
summerBP,CTDEP,316,2004,,,
summerBP,CTDEP,316,2005,f,,
summerBP,CTDEP,316,2006,,,
summerBP,CTDEP,316,2007,c,,
summerBP,CTDEP,316,2008,,,
summerBP,CTDEP,316,2009,,,
summerBP,CTDEP,316,2010,,,
summerBP,CTDEP,316,2011,,,
summerBP,CTDEP,316,2012,,,
summerBP,CTDEP,317,2004,,,
summerBP,CTDEP,317,2005,,,
summerBP,CTDEP,317,2006,,,
summerBP,CTDEP,317,2007,,,
summerBP,CTDEP,317,2008,,,
summerBP,CTDEP,317,2009,,,
summerBP,CTDEP,317,2010,,,
summerBP,CTDEP,317,2011,,,
summerBP,CTDEP,317,2012,,,
summerBP,CTDEP,318,2008,w,,
summerBP,CTDEP,318,2009,w,,
summerBP,CTDEP,318,2010,w,,
summerBP,CTDEP,318,2011,w,,
summerBP,CTDEP,319,2004,,,
summerBP,CTDEP,319,2005,,,
summerBP,CTDEP,319,2006,,,
summerBP,CTDEP,319,2007,,,
summerBP,CTDEP,319,2008,,,
summerBP,CTDEP,319,2009,,,
summerBP,CTDEP,319,2010,,,
summerBP,CTDEP,319,2011,,,
summerBP,CTDEP,319,2012,,,
summerBP,CTDEP,320,2000,,,
summerBP,CTDEP,320,2001,,,
summerBP,CTDEP,320,2002,,,
summerBP,CTDEP,320,2003,,,
summerBP,CTDEP,320,2004,,,
summerBP,CTDEP,320,2005,,,
summerBP,CTDEP,320,2006,,,
summerBP,CTDEP,320,2007,,,
summerBP,CTDEP,320,2008,,,
summerBP,CTDEP,320,2009,,,
summerBP,CTDEP,320,2010,,,
summerBP,CTDEP,320,2011,,,
summerBP,CTDEP,325,2004,,,
summerBP,CTDEP,325,2005,,,
summerBP,CTDEP,325,2006,,,
summerBP,CTDEP,325,2007,c,,
summerBP,CTDEP,325,2008,,,
summerBP,CTDEP,325,2009,,,
summerBP,CTDEP,325,2010,,,
summerBP,CTDEP,325,2011,,,
summerBP,CTDEP,325,2012,,,
summerBP,CTDEP,326,2011,,,
summerBP,CTDEP,326,2012,,,
summerBP,CTDEP,330,2003,,,
summerBP,CTDEP,331,2003,,,
summerBP,CTDEP,331,2004,,,
summerBP,CTDEP,331,2005,,,
summerBP,CTDEP,331,2006,,,
summerBP,CTDEP,331,2007,,,
summerBP,CTDEP,331,2008,,,
summerBP,CTDEP,331,2009,,,
summerBP,CTDEP,331,2010,,,
summerBP,CTDEP,331,2011,,,
summerBP,CTDEP,331,2012,,,
summerBP,CTDEP,333,2004,,,
summerBP,CTDEP,333,2005,,,
summerBP,CTDEP,333,2006,,,
summerBP,CTDEP,333,2007,c,,
summerBP,CTDEP,333,2008,,,
summerBP,CTDEP,333,2009,,,
summerBP,CTDEP,333,2010,,,
summerBP,CTDEP,333,2011,,,
summerBP,CTDEP,333,2012,,,
summerBP,CTDEP,336,2011,,,
summerBP,CTDEP,336,2012,,,
summerBP,CTDEP,345,2011,f,,
summerBP,CTDEP,345,2012,,,
summerBP,CTDEP,346,2000,f,,
summerBP,CTDEP,346,2001,,,
summerBP,CTDEP,346,2002,,,
summerBP,CTDEP,346,2003,,,
summerBP,CTDEP,346,2004,,,
summerBP,CTDEP,346,2005,,,
summerBP,CTDEP,346,2006,,,
summerBP,CTDEP,346,2007,,,
summerBP,CTDEP,346,2008,,,
summerBP,CTDEP,346,2009,,,
summerBP,CTDEP,346,2010,,,
summerBP,CTDEP,346,2011,,,
summerBP,CTDEP,347,2006,,,
summerBP,CTDEP,348,2011,,,
summerBP,CTDEP,348,2012,,,
summerBP,CTDEP,354,2011,,,
summerBP,CTDEP,354,2012,,,
summerBP,CTDEP,357,2004,,,
summerBP,CTDEP,357,2005,i,,
summerBP,CTDEP,357,2006,i,,
summerBP,CTDEP,357,2007,r,,
summerBP,CTDEP,357,2008,,,
summerBP,CTDEP,357,2009,,,
summerBP,CTDEP,357,2010,,,
summerBP,CTDEP,357,2011,,,
summerBP,CTDEP,359,2010,,,
summerBP,CTDEP,395,2011,,,
summerBP,CTDEP,395,2012,,,
summerBP,CTDEP,399,2002,,,
summerBP,CTDEP,408,2003,r,,
summerBP,CTDEP,408,2004,,,
summerBP,CTDEP,408,2005,,,
summerBP,CTDEP,408,2006,,,
summerBP,CTDEP,408,2007,,,
summerBP,CTDEP,408,2008,,,
summerBP,CTDEP,408,2009,,,
summerBP,CTDEP,408,2010,,,
summerBP,CTDEP,408,2011,,,
summerBP,CTDEP,430,2002,,,
summerBP,CTDEP,430,2003,,,
summerBP,CTDEP,430,2004,,,
summerBP,CTDEP,430,2005,,,
summerBP,CTDEP,430,2006,,,
summerBP,CTDEP,430,2007,c,,
summerBP,CTDEP,430,2008,,,
summerBP,CTDEP,430,2009,,,
summerBP,CTDEP,430,2010,,,
summerBP,CTDEP,431,2002,,,
summerBP,CTDEP,445,2002,,,
summerBP,CTDEP,446,2003,,,
summerBP,CTDEP,453,2006,,,
summerBP,CTDEP,457,2004,,,
summerBP,CTDEP,457,2005,i,,
summerBP,CTDEP,457,2006,,,
summerBP,CTDEP,457,2007,,,
summerBP,CTDEP,457,2008,,,
summerBP,CTDEP,457,2009,,,
summerBP,CTDEP,457,2010,,,
summerBP,CTDEP,458,2004,,,
summerBP,CTDEP,458,2005,,,
summerBP,CTDEP,458,2006,,,
summerBP,CTDEP,458,2007,c,,
summerBP,CTDEP,458,2008,,,
summerBP,CTDEP,458,2009,,,
summerBP,CTDEP,458,2010,,,
summerBP,CTDEP,460,2007,,,
summerBP,CTDEP,461,2004,,,
summerBP,CTDEP,461,2005,,,
summerBP,CTDEP,461,2006,,,
summerBP,CTDEP,461,2007,c,,
summerBP,CTDEP,461,2008,,,
summerBP,CTDEP,461,2009,,,
summerBP,CTDEP,461,2010,,,
summerBP,CTDEP,462,2001,,,
summerBP,CTDEP,462,2002,,,
summerBP,CTDEP,462,2003,,,
summerBP,CTDEP,462,2004,,,
summerBP,CTDEP,462,2005,,,
summerBP,CTDEP,462,2006,,,
summerBP,CTDEP,462,2007,c,,
summerBP,CTDEP,462,2008,,,
summerBP,CTDEP,462,2009,,,
summerBP,CTDEP,462,2010,,,
summerBP,CTDEP,462,2011,f,,
summerBP,CTDEP,462,2012,,,
summerBP,CTDEP,466,2004,,,
summerBP,CTDEP,467,2004,,,
summerBP,CTDEP,467,2005,,,
summerBP,CTDEP,468,2004,,,
summerBP,CTDEP,468,2005,,,
summerBP,CTDEP,469,2003,,,
summerBP,CTDEP,469,2004,,,
summerBP,CTDEP,469,2005,,,
summerBP,CTDEP,469,2006,,,
summerBP,CTDEP,469,2007,,,
summerBP,CTDEP,469,2008,,,
summerBP,CTDEP,469,2009,,,
summerBP,CTDEP,469,2010,,,
summerBP,CTDEP,469,2011,,,
summerBP,CTDEP,469,2012,,,
summerBP,CTDEP,472,2010,,,
summerBP,CTDEP,472,2011,f,,
summerBP,CTDEP,472,2012,,,
summerBP,CTDEP,473,2002,,,
summerBP,CTDEP,476,2011,i,,
summerBP,CTDEP,476,2012,,,
summerBP,CTDEP,480,2005,,,
summerBP,CTDEP,480,2006,,,
summerBP,CTDEP,480,2007,,,
summerBP,CTDEP,480,2008,,,
summerBP,CTDEP,480,2009,,,
summerBP,CTDEP,480,2010,,,
summerBP,CTDEP,480,2011,f,,
summerBP,CTDEP,480,2012,,,
summerBP,CTDEP,488,2004,,,
summerBP,CTDEP,488,2005,f,,
summerBP,CTDEP,488,2006,,,
summerBP,CTDEP,488,2007,f,,
summerBP,CTDEP,488,2008,f,,
summerBP,CTDEP,488,2009,,,
summerBP,CTDEP,488,2010,,,
summerBP,CTDEP,488,2011,f,,
summerBP,CTDEP,488,2012,,,
summerBP,CTDEP,489,2006,,,
summerBP,CTDEP,489,2007,f,,
summerBP,CTDEP,489,2008,,,
summerBP,CTDEP,489,2009,,,
summerBP,CTDEP,489,2010,,,
summerBP,CTDEP,492,2011,i,,
summerBP,CTDEP,492,2012,,,
summerBP,CTDEP,518,2001,f,,
summerBP,CTDEP,518,2002,f,,
summerBP,CTDEP,543,2006,,,
summerBP,CTDEP,543,2007,c,,
summerBP,CTDEP,543,2008,,,
summerBP,CTDEP,543,2009,,,
summerBP,CTDEP,543,2010,,,
summerBP,CTDEP,554,2010,,,
summerBP,CTDEP,554,2011,,,
summerBP,CTDEP,574,2004,f,,
summerBP,CTDEP,574,2005,,,
summerBP,CTDEP,574,2006,,,
summerBP,CTDEP,574,2007,,,
summerBP,CTDEP,574,2008,,,
summerBP,CTDEP,574,2009,,,
summerBP,CTDEP,574,2010,,,
summerBP,CTDEP,574,2011,,,
summerBP,CTDEP,574,2012,,,
summerBP,CTDEP,575,2001,,,
summerBP,CTDEP,588,2002,,,
summerBP,CTDEP,591,2002,,,
summerBP,CTDEP,596,2001,r,,
summerBP,CTDEP,596,2002,,,
summerBP,CTDEP,596,2003,r,,
summerBP,CTDEP,596,2004,,,
summerBP,CTDEP,596,2005,,,
summerBP,CTDEP,596,2006,,,
summerBP,CTDEP,596,2007,,,
summerBP,CTDEP,596,2008,,,
summerBP,CTDEP,596,2009,,,
summerBP,CTDEP,599,2004,,,
summerBP,CTDEP,599,2005,c,,
summerBP,CTDEP,599,2006,,,
summerBP,CTDEP,599,2007,c,,
summerBP,CTDEP,599,2008,,,
summerBP,CTDEP,599,2009,,,
summerBP,CTDEP,599,2010,,,
summerBP,CTDEP,606,2010,,,
summerBP,CTDEP,606,2011,f,,
summerBP,CTDEP,606,2012,,,
summerBP,CTDEP,612,2003,,,
summerBP,CTDEP,612,2004,,,
summerBP,CTDEP,622,2010,,,
summerBP,CTDEP,622,2011,f,,
summerBP,CTDEP,622,2012,,,
summerBP,CTDEP,627,2011,f,,
summerBP,CTDEP,627,2012,,,
summerBP,CTDEP,628,2011,f,,
summerBP,CTDEP,682,2002,f,,
summerBP,CTDEP,689,2006,,,
summerBP,CTDEP,697,2011,f,,
summerBP,CTDEP,697,2012,,,
summerBP,CTDEP,710,2001,,,
summerBP,CTDEP,710,2002,,,
summerBP,CTDEP,710,2003,,,
summerBP,CTDEP,710,2004,r,,
summerBP,CTDEP,711,2001,f,,
summerBP,CTDEP,712,2001,f,,
summerBP,CTDEP,717,2010,,,
summerBP,CTDEP,717,2011,f,,
summerBP,CTDEP,717,2012,,,
summerBP,CTDEP,725,2004,,,
summerBP,CTDEP,725,2005,f,,
summerBP,CTDEP,725,2006,,,
summerBP,CTDEP,725,2007,f,,
summerBP,CTDEP,725,2008,,,
summerBP,CTDEP,725,2009,,,
summerBP,CTDEP,725,2010,,,
summerBP,CTDEP,741,2010,w,,
summerBP,CTDEP,741,2011,fw,,
summerBP,CTDEP,741,2012,,,
summerBP,CTDEP,742,2011,f,,
summerBP,CTDEP,742,2012,,,
summerBP,CTDEP,753,2002,,,
summerBP,CTDEP,753,2003,,,
summerBP,CTDEP,753,2004,,,
summerBP,CTDEP,753,2005,,,
summerBP,CTDEP,753,2006,wi,,
summerBP,CTDEP,753,2007,c,,
summerBP,CTDEP,753,2008,,,
summerBP,CTDEP,753,2009,,,
summerBP,CTDEP,753,2010,i,,
summerBP,CTDEP,766,2008,,,
summerBP,CTDEP,778,2002,,,
summerBP,CTDEP,780,2011,,,
